href,title
https://www.seloger.com/annonces/achat/appartement/issy-les-moulineaux-92/248297609.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Issy les Moulineaux - 530 000 € - 5 pièces, 3 chambres, 89,2 m², 4ème étage"
https://www.seloger.com/annonces/achat/appartement/paris-6eme-75/monnaie/244743797.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 6ème - 399 000 € - 1 pièce, 24 m², Étage 2/6"
https://www.bellesdemeures.com/244699521/detail.htm,"Appartement à vendre - Neuf - Paris 4ème - 1 150 000 € - 4 pièces, 2 chambres, 81 m², 3ème étage"
https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/dupleix-motte-picquet/243918367.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 15ème - 360 000 € - 2 pièces, 1 chambre, 28 m², Étage 2/5"
https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/pereire-malesherbes/243575939.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 17ème - 465 000 € - 2 pièces, 1 chambre, 34 m²"
https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/237448163.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 15ème - 315 000 € - 1 pièce, 26,9 m², 1er étage"
https://www.bellesdemeures.com/237443625/detail.htm,"Maison à vendre - Paris 14ème - 3 180 000 € - 7 pièces, 5 chambres, 239,6 m², 55 m² de terrain"
https://www.bellesdemeures.com/235021847/detail.htm,"Appartement à vendre - Paris 16ème - 1 995 000 € - 3 pièces, 2 chambres, 91 m², Étage 11/11"
https://www.bellesdemeures.com/234296451/detail.htm,"Appartement à vendre - Paris 16ème - 1 240 000 € - 5 pièces, 3 chambres, 121 m², Étage 3/8"
https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/emeriau-zola/234118783.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 15ème - 504 000 € - 2 pièces, 1 chambre, 51,7 m², 15ème étage"
https://www.bellesdemeures.com/231329441/detail.htm,"Appartement à vendre - Paris 16ème - 5 700 000 € - 4 pièces, 2 chambres, 143,4 m², RDC/7"
https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/republique-saint-ambroise/230209881.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Duplex à vendre - Paris 11ème - 690 000 € - 4 pièces, 3 chambres, 70 m², Étage 4/4"
https://www.bellesdemeures.com/251229963/detail.htm,"Appartement à vendre - Paris 16ème - 950 000 € - 4 pièces, 2 chambres, 82 m², Étage 4/6"
https://www.bellesdemeures.com/250795167/detail.htm,"Appartement à vendre - Paris 11ème - 1 265 000 € - 5 pièces, 3 chambres, 114,2 m², Étage 4/6"
https://www.seloger.com/annonces/achat/appartement/issy-les-moulineaux-92/chemins-des-vignes/247757757.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Duplex à vendre - Issy-les-Moulineaux - 650 000 € - 5 pièces, 3 chambres, 85 m², RDC/1"
